,Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
1093,TSE admite falhas na contagem de votos,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/08/tse-barroso-falha-votos-falso.htm,Falso,2022-11-08 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQXheTBjLdul07BNFd7gbvH7FLLo5MDo8P08dE681c4zUXShj9w,"['Tribunal Superior Eleitoral', 'Votação']"
1094,TSE entregou código-fonte das urnas eletrônicas à Smartmatic,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-tse-entregou-codigo-fonte-das-urnas-eletronicas-smartmatic/,Falso,2021-08-12 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT4VLOd91Ncw8hA5apsK_bVqbzNr9rxzpLumuGRpv7OUIDAdjv7,"['Urna eletrônica', 'Smartmatic', 'Tribunal Superior Eleitoral', 'Código-fonte']"
1095,Alexandre de Moraes passou a presidência do TSE para Dias Toffoli,Aos Fatos,https://www.aosfatos.org/noticias/falso-dias-toffoli-presidencia-tse-alexandre-de-moraes/,Falso,2022-10-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSfvzaBNL2loKJmSNKzkatlhHBPkI-plL88kwGhfmg_pdjT3su9,"['José Antonio Dias Toffoli', 'Alexandre de Moraes', 'Tribunal Superior Eleitoral', 'Presidente do Brasil']"
1097,Seção de eleitora de São Pedro da Aldeia sumiu e voto não foi contabilizado,Aos Fatos,https://www.aosfatos.org/noticias/falso-tse-nao-contabilizou-voto-sao-pedro-da-aldeia/,Falso,2022-11-08 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSDtU1SppMEcCerInb2MURIEiMsg7XL5ZcuIg4X724TiyLsMniX,"['Votação', 'Eleitor', 'São Pedro da Aldeia']"
1098,Como denunciar a urna em caso de erro,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/queixas-sobre-urnas-devem-ser-registradas-com-o-presidente-da-mesa-nao-em-aplicativo-do-tse/,Falso,2022-09-30 07:00:00,nan,"['Urna eleitoral', 'Denúncia']"
1099,"TSE foi hackeado por um adolescente de 14 anos, que filiou Lula (PT) ao PL, partido de Jair Bolsonaro.",Aos Fatos,https://www.aosfatos.org/noticias/falso-adolescente-hackeou-sistema-filiacao-tse/,Falso,2024-11-04 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSGzOm9gP1JOkDPPodt6wtK2GFKgj_os65qB-79oxDzT5OzbVok,"['Tribunal Superior Eleitoral', 'Luiz Inácio Lula da Silva', 'Partido Liberal', 'Partido dos Trabalhadores', 'Jair Bolsonaro', 'Partido político', 'Adolescência', 'Partido dos Trabalhadores']"
1100,Ministro Benedito Gonçalves aparece em foto com camiseta de Lula,Aos Fatos,https://www.aosfatos.org/noticias/e-montagem-foto-de-ministro-do-tse-com-blusa-de-lula/,Falso,2022-09-16 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3XRntC8KnLzaZ7oNEIFkR3gcTJYIy_LjK1snGRxLbeWuZv9Nv,"['Luiz Inácio Lula da Silva', 'Ministro', 'Fotografia', 'Benedito Gonçalves']"
1101,Empresa contratada pelo TSE tem ligação com o PT,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/26/empresa-contratada-pelo-tse-nao-tem-ligacao-com-o-pt.htm,Falso,2018-10-26 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRzJm_cwNavvDGjjQGYNCF6Zbp5BL2ZR78rK0k0ZM-dfyqRmi5q,"['Tribunal Superior Eleitoral', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores']"
1102,CyberArmy vaza dados do TSE no dia da eleição,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/ataque-de-hackers-no-sistema-do-tse-nao-viola-seguranca-da-eleicao/,Falso,2020-11-15 08:00:00,nan,"['Tribunal Superior Eleitoral', 'Eleição', 'Dia da eleição', 'Dados', 'Dia']"
1104,O sistema de votos do TCE é invadido por rapaz de 19 anos,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-hacker-tenha-atacado-sistema-de-votos-do-tse/,Falso,2020-11-29 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAkEj_i_47m4ueiUSGra4QLLFa-JoAU5LfZx75kMT74PJJsDR5,"['Votação', 'Sistema de votação', 'Sistema']"
1105,"ITA e IME, institutos militares, fizeram protótipo de urnas para voto impresso, mas foram vetados pelo TSE (Tribunal Superior Eleitoral)",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2020/10/22/ita-ime-urnas-voto-impresso-tse.htm,Falso,2020-10-22 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRxNlQJpC50ByOxLNYW9mbLZOIr8qBHz4-G6Wk7pH3NWDY6wz-N,"['Comprovante de votação verificado pelo eleitor', 'Urna eleitoral', 'Tribunal Superior Eleitoral', 'Votação', 'Veto', 'Eleição', 'Instituto Militar de Engenharia', 'Instituto Tecnológico de Aeronáutica', 'Tribunal', 'Protótipo']"
1106,TSE derrubou site e mudou tarja nas redes sociais após live argentina,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/07/live-apuracao-argentina-fraude-tse-facebook-instagram.htm,Falso,2022-11-07 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTms7LXiVm43NiQg24WAzCgEQyK0WdTP2x2VZaQEZK-et1dib_L,"['Tribunal Superior Eleitoral', 'Rede de computadores', 'Live streaming', 'Rede social']"
1107,TSE probiu pessoas com febre ou diagnosticadas com Covid-19 de votar nas eleições do próximo domingo.,Aos Fatos,https://www.aosfatos.org/noticias/tse-nao-impede-votacao-de-diagnosticados-com-covid-19-apenas-orienta-o-nao-comparecimento/,Falso,2020-11-12 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTBvZdPqR5Ugs-kPh9iK8dP4-K04ActvEYmVYIolQkJKBG-A3qI,"['Tribunal Superior Eleitoral', 'COVID-19', 'Votação', 'Eleição', 'Febre']"
1109,Chefe do servidor do TSE exonerado que apontou falhas na fiscalização das inserções também faz o L,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-mulher-que-faz-o-l-em-video-e-servidora-do-tse/,Falso,2022-11-01 07:00:00,nan,"['Tribunal Superior Eleitoral', 'Faz o L', 'Exoneração', 'Servidor']"
1110,Hacker foi preso por invadir o sistema do TSE,Aos Fatos,https://www.aosfatos.org/noticias/hacker-foi-preso-por-vazar-dados-de-milhoes-de-brasileiros-nao-por-invadir-tse/,Falso,2022-07-21 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmdThpxg1EpEQMd4ry7s9NAmPGJ_2plt3iuF076pCSw3T2UjEa,"['Hacker', 'Tribunal Superior Eleitoral', 'Prisão', 'Sistema']"
1111,TSE comprou 32 mil urnas grampeadas para definir as eleições,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-tse-tem-32-mil-urnas-grampeadas-com-o-objetivo-de-fraudar-a-eleicao/,Urnas Têm Segurança Desenvolvida Pelo Próprio Tse E Passam Por Rigorosos Processos De Acompanhamento E Auditoria Por Diversas Entidades.,2022-08-01 07:00:00,nan,"['Tribunal Superior Eleitoral', 'Urna eleitoral', 'Eleição', 'Definição']"
1113,TSE destruiu 200 mil urnas para apagar rastros de fraude e enterrar chances de autoria nas eleições,Estadão,https://www.estadao.com.br/estadao-verifica/tse-detona-200-mil-urnas-para-apagar-rastro-fraude-enganoso/,Falso,2025-03-12 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRL6dWo2X-Lk0houLLDXWQAvWSkSJUODpxb6ihgLnhRyjx2zC6j,"['Urna eleitoral', 'Tribunal Superior Eleitoral', 'Eleição', 'Fraude']"
1117,Vídeo mostra chegada de caminhões em Brasília após Bolsonaro se tornar inelegível em junho de 2023,Aos Fatos,https://www.aosfatos.org/noticias/video-caminhoes-brasilia-nao-tem-relacao-decisao-tse-bolsonaro-inelegivel/,Falso,2023-07-03 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTyyxjNQdEb8WrQ84aR9HfeAHkfDWyi1-TDGNXCvk0zW41xxDO3,"['Jair Bolsonaro', 'Brasília', 'Caminhão', 'Vídeo', '2023', 'Junho']"
1119,Efeito Trump coloca elegibilidade de Bolsonaro em pauta no TSE,Estadão,https://www.estadao.com.br/estadao-verifica/efeito-trump-apos-mudancas-elegibilidade-de-bolsonaro-e-pauta-falso/,Falso,2025-01-29 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTr2vjao3zyY_P6AkELSh3S-sgDnZ-hm4guTF4Lc9Icqes4nYPy,"['Jair Bolsonaro', 'Tribunal Superior Eleitoral', 'Donald Trump', 'Inelegibilidade de Jair Bolsonaro']"
1120,Mesários podem ver em quem o eleitor está votando,Estadão,https://www.estadao.com.br/estadao-verifica/mesario-pode-ver-voto-eleitor-falso/,Falso,2023-11-09 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS6V23bY2g5mDMHJb82AklWtwEydZ3-98O9rEZJtLbhbEtyjHBD,"['Eleitor', 'Mesário']"
1121,saiu o relatório que confirma podridão do stf e tse via Moraes e companhia,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/07/03/e-falso-que-relatorio-comprove-podridao-do-stf-e-tse.htm,Falso,2024-07-03 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT_AQxcmXl9duM-eD73qhpfhda0kpcVNmH1moKdTCQW9Ud7yppQ,"['Supremo Tribunal Federal', 'Relatório', 'Alexandre de Moraes', 'Tribunal Superior Eleitoral', 'Sociedade anónima']"
1122,Moraes trocou 48 urnas para derrubar Marçal e favorecer Boulos,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/alexandre-de-moraes-nao-e-mais-do-tse-e-nao-trocou-urnas-video-mostra-ministro-votando-em-sp/,É Mentirosa A Afirmação De Que Moraes Ordenou A Troca De 48 Urnas Em São Paulo De Última Hora Para Prejudicar Marçal E Favorecer Boulos. O Magistrado Deixou O Tse Em Maio E Não Tem Mais Nenhuma Ligação Com A Corte.,2024-10-15 07:00:00,nan,"['Alexandre de Moraes', 'Urna eleitoral', 'Guilherme Boulos', 'Pablo Marçal']"
1123,Redes sociais cogitam sair do Brasil após Resolução do TSE.,Estadão,https://www.estadao.com.br/estadao-verifica/deputado-distorce-sentido-de-resolucao-do-tse-e-desinforma-sobre-regulacao-de-redes-sociais/,Falso,2024-03-08 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTTC2O895qenjt1B2Nka-U1sSGAs0ojgT7w08hvmTlgPCAmjXQT,"['Tribunal Superior Eleitoral', 'Rede social', 'Brasil']"
1126,TSE considera crime baixar preço dos combustíveis em ano eleitoral,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/09/16/post-distorce-materia-antiga-sobre-acao-ja-arquivada-pelo-tse.htm,Insustentável,2022-09-16 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSFvOK-ktl8PyI_WPp64SXcrfqc0rNRBrmzfrlJBsCb2KA4ULnp,"['Tribunal Superior Eleitoral', 'Eleição', 'Combustível', 'Preço', 'Crime']"
1127,"Em 2022, o TSE proibiu diminuir o preço dos combustiveis",AFP Checamos,https://checamos.afp.com/doc.afp.com.A3WV3T4,Falso,2026-03-19 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQtmiETqEmiSYB4uAJ957JNWge3JkJaYX5pTh_UhT1GRDPXMNCF,"['Tribunal Superior Eleitoral', 'Combustível', 'Preço', '2022']"
1129,Jair Bolsonaro foi absolvido em ações que poderiam torná-lo inelegível e poderá disputar as eleições de 2026,Estadão,https://www.estadao.com.br/estadao-verifica/bolsonaro-absolvido-eleicoes-2026/,Falso,2023-09-26 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRGF_Roofrd6Wi56U-zfN68jcl2SAl4zNdLVaiGf2xYHr5Rz2_W,"['Jair Bolsonaro', 'Eleição', 'Ação', 'Absolvição', '2026']"
1130,Código em título de eleitor é propaganda pró-Lula do TSE,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/08/19/tse-nao-faz-propaganda-de-lula-em-codigo-de-autenticacao.htm,Falso,2022-08-19 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyDgpB1JwkpnB6MtpxstgqpF-l19IjOzvzFJGvkkZkCYKJZafQ,"['Luiz Inácio Lula da Silva', 'Tribunal Superior Eleitoral', 'Título de eleitor', 'Propaganda']"
1131,Terminal do mesário mostra votos de eleitores,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2023/11/10/terminal-do-mesario-nao-mostra-votos-de-eleitores-tse-esclareceu-o-boato.htm,Falso,2023-11-10 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTEL0C4HUd3JI29OZRxbZgLWkThv3T8YZf-jDeszy6_h1UGDtkC,"['Terminal do mesário', 'Mesário', 'Votação', 'Eleição']"
1132,"O TSE respondeu ao Ministério da Defesa dizendo que não existe sala secreta de apuração. Mas, não é o que diz esta reportagem do Jornal Nacional de 2014. Ela mostra os detalhes dessa sala, onde 'um seleto grupo de 23 pessoas testemunhou o que a população brasileira inteira queria ver'",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/05/11/votos-nao-sao-apurados-em-sala-secreta-do-tse-boletins-permitem-contagem.htm,Falso,2022-05-11 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRU6URP4cSaoEuJyc3hnhYQ04f-286Zctp1HEbWiTt0D4J8fDNY,"['Tribunal Superior Eleitoral', 'Brasil', 'Jornal Nacional', 'Reportagem', 'Ministério da Defesa', '2014']"
1133,Alerta! Aplicativo e-Título do TSE é espião,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/04/13/aplicativo-e-titulo-do-tse-nao-e-espiao-entenda-permissoes.htm,Falso,2022-04-13 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6PQgp-K0jgX8spGB2NUfUAlxu0pXqGK4k0Ji_5uKT5Y0-Q16o,"['e-Título', 'Tribunal Superior Eleitoral', 'Aplicativo móvel', 'Espião']"
1134,T5E (TSE) divulgou que vai apurar os votos no Nordeste POR ÚLTIMO,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/30/tse-nao-disse-que-apuracao-terminara-no-nordeste-ordem-independe-de-estado.htm,Falso,2022-10-30 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQsyOIHXXs7yRK8lP4rl93zB3m-QX97qxgqNVZ3GW9KjttrLwDr,"['Tribunal Superior Eleitoral', 'Região Nordeste do Brasil', 'Votação']"
1135,ALEXANDRE DE MORAES PASSA O CARGO PARA DIAS TÓFOLLI,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/07/moraes-nao-passou-cargo-no-tse-toffoli-assume-como-ministro-substituto.htm,Falso,2022-10-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR47zDqhh5DiXTrke-vWrJl3Qa9W9NIlBAePwnytOpoUvZeooGw,['Alexandre de Moraes']
1137,STF e TSE vão cassar todos os políticos cristãos,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-stf-e-tse-criaram-lei-para-cassar-cristaos-eleitos/,Falso,2022-07-29 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSozO3K-h9zPqjFrN9v0qjYlRvonHr43UBGjgOibCzIlS0s18kf,"['Cassação de direitos políticos', 'Tribunal Superior Eleitoral', 'Supremo Tribunal Federal', 'Cristianismo', 'Política']"
1138,Fiscal do TSE circula pelo Programa Pânico ao vivo,AFP Checamos,https://checamos.afp.com/doc.afp.com.32LV8DF,Falso,2022-10-21 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT1WMMTz-_KbkMi_7-WYYRRBrdic3r3jBDu5T3cwChHEt211nJN,"['Pânico', 'Tribunal Superior Eleitoral']"
1139,"""O TRIBUNAL ELEITORAL REJEITOU O PROCESSO DE INEGILIBIDADE DO BOLSONARO! BOLSONARO DE VOLTA EM 2026!""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/05/27/e-falso-que-tse-tenha-tornado-jair-bolsonaro-elegivel-para-2026.htm,Falso,2024-05-27 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRPOJFmlk7jz4fjRXHyEBFLzPDscBfNRD7DSswYVBgOrJTPDWXR,"['Jair Bolsonaro', 'Tribunal Superior Eleitoral', 'Eleição', 'Processo judicial', 'Tribunal']"
1140,TSE envia censor aos estúdios do Pânico,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/20/tse-jovem-pan-censura-censor-falso.htm,Falso,2022-10-20 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRdJ6fRkUGZvWdT2HDylOHXzQb2475lE3DRETFrsK4hxbQnvA_p,"['Censura', 'Tribunal Superior Eleitoral', 'Pânico na TV']"
1141,TSE proíbe comemoração pelo Dia do Médico,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/21/tse-campanha-dia-do-medico-cfm-falso.htm,Falso,2022-10-21 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrBTPi8uMghr9idiYg8rTqlkFiSq4SDBw8ZWKfF0Zy441BOIB5,"['Dia do Médico', 'Tribunal Superior Eleitoral']"
1142,Urna eletrônica pode ser hackeada,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/07/18/em-teste-do-tse-nenhum-ataque-foi-capaz-de-hackear-urnas.htm,Falso,2022-07-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR90oQ0R4orrfsCBox_9aC6__EgVNilFIoRKuICKXU1I09kFLhA,"['Urna eleitoral', 'Urna eletrônica', 'Eletrônica']"
1143,Suposta fraude em pesquisa eleitoral por telefone. Não se pode escolher a opção referente ao presidente Jair Bolsonaro.,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/nao-ha-registro-no-tse-de-suposta-pesquisa-que-impede-entrevistado-de-votar-em-bolsonaro/,"São Enganosas Postagens Que Procuram Desacreditar As Pesquisas Eleitorais Ao Mostrar, Em Vídeo, Uma Suposta Consulta Sendo Feita Por Telefone Que Não Permite O Voto Em Jair Bolsonaro. Mesmo Que A Pesquisa Seja Real, Ela Não É Oficial E Nem Pode Ser Divulgada Ao Público, Sob Pena De Multa E Prisão.",2022-08-15 07:00:00,nan,"['Jair Bolsonaro', 'Pesquisa', 'Eleição', 'Presidente', 'Telefone', 'Fraude']"
1144,"Tuíte alegando que o aplicativo de disque-denúncia do TSE, o Pardal, não aceita queixas contra o PT. A postagem inclui um vídeo de uma tentativa fracassada de denunciar a sigla.",Folha - UOL,https://www1.folha.uol.com.br/poder/2022/10/e-falso-que-aplicativo-do-tse-nao-permita-denuncias-contra-o-pt.shtml,Falso,2022-10-28 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQZ0CmCdpIibeD0LZpJgCprprqkLuQfMFB5kteknJgAMGWfEZ_f,"['Tribunal Superior Eleitoral', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Pardal', 'Denúncia', 'Vídeo', 'Disque Denúncia']"
1145,O Tribunal Superior Eleitoral (TSE) publicou um vídeo em 2017 defendendo o voto impresso,AFP Checamos,https://checamos.afp.com/doc.afp.com.9EE7U2,Parcialmente verdadeiro,2021-07-08 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4PO8zP14mvs_Xemq9aCedkt52SBi0rC3FjE9LXG4yacybhz6d,"['Comprovante de votação verificado pelo eleitor', 'Tribunal Superior Eleitoral', 'Votação', 'Eleição', 'Vídeo', '2017', 'Tribunal']"
1146,Imprensa internacional aponta início de ditadura do TSE e do STF,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/nao-ha-registros-que-imprensa-internacional-repercutiu-suposta-ditadura-do-stf-e-do-tse/,Falso,2022-11-11 08:00:00,nan,"['Tribunal Superior Eleitoral', 'Supremo Tribunal Federal', 'Imprensa', 'Ditadura']"
1147,Giuseppe Dutra Janino fraudou as urnas eletrônicas,Estadão,https://www.estadao.com.br/estadao-verifica/janino-fraude-urnas-barroso-tse-falso/,Falso,2024-05-03 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTs_l4439-CwXDUrQypOCdWAU2qqzY3qazYhY_Lw_kv22yGEdBR,"['Giuseppe Janino', 'Urna eletrônica', 'Urna eleitoral', 'Eletrônica']"
1148,"Foi este travestido de magistrado, que com uma só canetada proibiu Bolsonaro de mostrar as imagens do dia sete de setembro na sua propaganda eleitoral gratuita na televisão... mais uma PTralhada de toga",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/09/19/e-falsa-foto-de-ministro-do-tse-vestindo-roupa-com-foto-de-lula.htm,Falso,2022-09-19 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRn42yTzfMW0nv9HkppcUBmImBeQxawL1N3ITvHzQiI1dTv-lt,"['Jair Bolsonaro', 'Eleição', 'Imagem', 'Magistrado', 'Campanha eleitoral', 'Dia da Independência do Brasil', 'Toga', 'Propaganda', 'Televisão']"
1150,'TSE foi HAQUEADO por criança de 14 anos',UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/11/05/adolescente-nao-hackeou-tse-filiacao-lula-pl.htm,Falso,2024-11-05 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQo-NMNn_BapsdOb2vv8uokX3bJK0wTUyGQB4Fr_kTBYjCUc_BE,"['Tribunal Superior Eleitoral', 'Criança']"
1152,"Como é competente esse STF, apenas 1 minuto e 6 segundos! Dona Carmen deu até uma risadinha. Um primor de profissionalismo!",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/05/26/e-falso-que-julgamento-de-deltan-dallagnol-no-tse-durou-apenas-1min6seg.htm,Falso,2023-05-26 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQavKomzNUQuciNUy-9ot0GqrgxDLrB7gYOGmShqQD-REqZkNgu,"['Cármen Lúcia Antunes Rocha', 'Competência', 'Supremo Tribunal Federal', 'Segundo', 'Minuto']"
1154,"O aplicativo do TSE , denominado de Pardal, criado para denúncias de propaganda eleitoral irregular e outras afrontas a lei eleitoral não permite denúncias contra o PT.",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-aplicativo-do-tse-nao-permita-denuncias-contra-o-pt-eleitor-deve-selecionar-federacao-partidaria/,Falso,2022-10-26 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHgJUqSahjTZ33dSTL-Xe19r4tmfjzgRFS3W5znT7OKrfnXsOu,"['Tribunal Superior Eleitoral', 'Partido dos Trabalhadores', 'Eleição', 'Denúncia', 'Partido dos Trabalhadores', 'Campanha eleitoral', 'Lei']"
1155,"Exército fez questionamentos ao TSE sobre a segurança das urnas, mas o órgão não respondeu a esses pedidos.",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-enganoso-que-tse-descumpriu-prazos-para-responder-as-forcas-armadas-sobre-urnas-eletronicas/,Falso,2022-02-21 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ13HRy1MDGzFV3ylYRyBo-_UddCUweHRzN1TLuRLWZLvNqTDs6,"['Tribunal Superior Eleitoral', 'Urna eleitoral', 'Exército']"
1156,Comandante do Exército cobra contraprovas do TSE sobre fraude nas urnas,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/04/e-falso-oficio-com-nome-do-comandante-do-exercito-ao-tse-sobre-fraude.htm,Falso,2022-11-04 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTMrBvmCf0tc-ai5uLc3yE9p6VficT4kgCjF1UKDvSj9ttZAj7s,"['Tribunal Superior Eleitoral', 'Fraude', 'Exército', 'Comandante', 'Fraude nas urnas eletrônicas', 'Urna eleitoral']"
